,words,polarity_score,count_up,count_down,total
2541,장기차입금/NNG,0.2885018174676864,5.0,24.0,29.0
2542,정반대/NNG,0.6924043619224474,11.0,22.0,33.0
2543,부동/NNG,0.7030567367212542,33.0,65.0,98.0
2544,인사청문회/NNG,0.3846690899569151,5.0,18.0,23.0
2545,타사/NNG,0.3462021809612235,5.0,20.0,25.0
2546,선물옵션/NNG,0.6058538166821413,14.0,32.0,46.0
2547,포인트/NNG,0.6292885017877204,1346.0,2962.0,4308.0
2548,최고점/NNG,0.4616029079482981,12.0,36.0,48.0
2549,이면/NNG,0.659432725640426,10.0,21.0,31.0
2550,인하/NNG;효과/NNG,0.5409409077519118,25.0,64.0,89.0
2551,만기구조/NNG,0.747796710876243,27.0,50.0,77.0
2552,사들였/VV,0.659432725640426,20.0,42.0,62.0
2553,부실/NNG;우려/NNG,0.651674693574068,8.0,17.0,25.0
2554,그림자금융/NNG,0.7216608842571985,37.0,71.0,108.0
2555,놓일/VV,0.7553502130063061,6.0,11.0,17.0
2556,스플릿/NNG,0.2576388323432362,8.0,43.0,51.0
2557,선진국/NNG;경기/NNG;개선/NNG,0.7456662359164816,7.0,13.0,20.0
2558,대형주/NNG,0.5353641973627169,75.0,194.0,269.0
2559,사드/NNG,0.7154845073198622,31.0,60.0,91.0
2560,잠재/NNG;성장률/NNG;하락/NNG,0.6924043619224473,8.0,16.0,24.0
2561,비싸/VA,0.7085067889438996,44.0,86.0,130.0
2562,스위트/NNG,0.7456662359164816,7.0,13.0,20.0
2563,눈여겨볼/VV,0.5770036349353728,5.0,12.0,17.0
2564,합니다/VV,0.3956596353842556,4.0,14.0,18.0
2565,시공/NNG,0.7288466967604708,30.0,57.0,87.0
2566,물가/NNG;하향/NNG,0.6924043619224473,6.0,12.0,18.0
2567,현금흐름/NNG,0.5751118197388633,76.0,183.0,259.0
2568,성과/NNG,0.7296676755177729,421.0,799.0,1220.0
2569,트랙/NNG,0.4616029079482982,5.0,15.0,20.0
2570,민감/NNG,0.7392587924284775,213.0,399.0,612.0
2571,세제/NNG,0.4402981583506843,62.0,195.0,257.0
2572,투기자금/NNG,0.6154705439310643,8.0,18.0,26.0
2573,신청자/NNG,0.5934894530763833,12.0,28.0,40.0
2574,휴직/NNG,0.1978298176921278,9.0,63.0,72.0
2575,국민소득/NNG,0.488756020180551,6.0,17.0,23.0
2576,런던/NNG,0.3520700145368375,15.0,59.0,74.0
2577,국채/NNG;금리/NNG;오르/VV,0.6321952869726692,21.0,46.0,67.0
2578,지지자/NNG,0.2885018174676864,5.0,24.0,29.0
2579,평가이익/NNG,0.6924043619224473,16.0,32.0,48.0
2580,집계/NNG,0.6253974881880169,364.0,806.0,1170.0
2581,시설자금/NNG,0.5143575259995322,26.0,70.0,96.0
2582,콜옵션/NNG,0.6849591537297328,46.0,93.0,139.0
2583,국채/NNG;수익률/NNG;하락/NNG,0.6154705439310643,8.0,18.0,26.0
2584,제자리걸음/NNG,0.3462021809612236,4.0,16.0,20.0
2585,금융/NNG,0.7609358516690375,2254.0,4102.0,6356.0
2586,서면/NNG,0.2915386787041883,4.0,19.0,23.0
2587,판결/NNG,0.5339021585908028,32.0,83.0,115.0
2588,위험/NNG;상승/NNG,0.2915386787041883,4.0,19.0,23.0
2589,놓이/VV,0.2769617447689789,5.0,25.0,30.0
2590,지배구조/NNG,0.6855488731905418,50.0,101.0,151.0
2591,小考/NNG,0.1846411631793193,2.0,15.0,17.0
2592,레인지장세/NNG,0.4373080180562824,6.0,19.0,25.0
2593,홀로/MAG,0.6135228523363456,35.0,79.0,114.0
2594,기초자산/NNG,0.3834854927570477,72.0,260.0,332.0
2595,대행/NNG,0.4196390072257256,10.0,33.0,43.0
2596,금융투자상품/NNG,0.5934894530763833,6.0,14.0,20.0
2597,수출주/NNG,0.6231639257302025,9.0,20.0,29.0
2598,금리갭/NNG;확대/NNG,0.5702153568773095,7.0,17.0,24.0
2599,분산/NNG,0.73660038502388,50.0,94.0,144.0
2600,배치/NNG,0.5426953106959722,29.0,74.0,103.0
2601,동지점/NNG,0.6924043619224471,7.0,14.0,21.0
2602,대내외/NNG;경기/NNG;개선/NNG,0.4793568659463096,9.0,26.0,35.0
2603,금리/NNG;변동성/NNG;확대/NNG,0.568126655936367,16.0,39.0,55.0
2604,기대/NNG;주가/NNG;상승/NNG,0.4945745442303194,5.0,14.0,19.0
2605,번지/NNG,0.6924043619224473,51.0,102.0,153.0
2606,자금/NNG;부담/NNG,0.484683053345713,7.0,20.0,27.0
2607,청정/NNG,0.4260949919522752,4.0,13.0,17.0
2608,온도차/NNG,0.4913837407191561,11.0,31.0,42.0
2609,뿌리/NNG,0.4327527262015295,5.0,16.0,21.0
2610,신상품/NNG,0.4406209575870118,7.0,22.0,29.0
2611,주총/NNG,0.337758225328023,10.0,41.0,51.0
2612,포스/NNG,0.1877706744196467,8.0,59.0,67.0
2613,남전/NNG,0.7553502130063061,6.0,11.0,17.0
2614,변명/NNG,0.5101926877323295,14.0,38.0,52.0
2615,어린이집/NNG,0.5665126597547296,9.0,22.0,31.0
2616,부탁/NNG,0.5702153568773095,14.0,34.0,48.0
2617,핵심국/NNG,0.3692823263586386,4.0,15.0,19.0
2618,사다리/NNG,0.4467124915628691,10.0,31.0,41.0
2619,험난/NNG,0.5193032714418354,6.0,16.0,22.0
2620,채굴/NNG,0.7033949073497877,32.0,63.0,95.0
2621,사들인/VV,0.3462021809612235,7.0,28.0,35.0
2622,무제한/NNG,0.3632285177298084,16.0,61.0,77.0
2623,방배/NNG,0.0432752726201529,1.0,32.0,33.0
2624,넉넉/NNG,0.5035668086708708,8.0,22.0,30.0
2625,증여/NNG,0.5013962620817722,21.0,58.0,79.0
2626,고도화/NNG,0.377675106503153,15.0,55.0,70.0
2627,주입/NNG,0.377675106503153,6.0,22.0,28.0
2628,인텔리전스/NNG,0.230801453974149,3.0,18.0,21.0
2629,도시개발사업/NNG,0.153867635982766,2.0,18.0,20.0
2630,설문조사/NNG,0.6599479074573324,61.0,128.0,189.0
2631,장사/NNG,0.4154426171534684,9.0,30.0,39.0
2632,보금자리론/NNG,0.471219635197221,49.0,144.0,193.0
2633,하폭/NNG,0.5486977962404299,21.0,53.0,74.0
2634,지수옵션/NNG,0.0814593366967585,1.0,17.0,18.0
2635,샤리아/NNG,0.0206687869230581,1.0,67.0,68.0
2636,면담/NNG,0.325837346787034,4.0,17.0,21.0
2637,광역시/NNG,0.3692823263586386,4.0,15.0,19.0
2638,소통/NNG,0.7201005363993451,52.0,100.0,152.0
2639,길동/NNG,0.5625785440619884,13.0,32.0,45.0
2640,파생상품시장/NNG,0.5193032714418354,6.0,16.0,22.0
2641,비축/NNG,0.6924043619224471,10.0,20.0,30.0
2642,수시로/MAG,0.2637730902561704,4.0,21.0,25.0
2643,공격/NNG,0.6873503154850571,68.0,137.0,205.0
2644,파트너/NNG,0.2769617447689789,12.0,60.0,72.0
2645,바람/NNG,0.532618739940344,15.0,39.0,54.0
2646,crs/NNG;금리/NNG;하락/NNG,0.4616029079482982,5.0,15.0,20.0
2647,중도금/NNG,0.4852748519456468,41.0,117.0,158.0
2648,오가/VV,0.6647081874455493,12.0,25.0,37.0
2649,거둔/VV,0.7147399865005907,16.0,31.0,47.0
2650,전기가스업/NNG,0.2186540090281412,3.0,19.0,22.0
2651,우에/MAG,0.1318865451280852,2.0,21.0,23.0
2652,헤지펀드/NNG,0.6372571118578275,52.0,113.0,165.0
2653,침체/NNG;빠지/VV,0.6924043619224471,7.0,14.0,21.0
2654,피치/NNG,0.7616447981146921,66.0,120.0,186.0
2655,지수/NNG;내리/VV,0.2967447265381916,3.0,14.0,17.0
2656,지출/NNG;증가/NNG,0.5702153568773095,7.0,17.0,24.0
2657,마친/VV,0.4239210379117024,15.0,49.0,64.0
2658,차등/NNG,0.4103136959540428,16.0,54.0,70.0
2659,형사/NNG,0.484683053345713,7.0,20.0,27.0
2660,폭발/NNG,0.5885437076340801,17.0,40.0,57.0
2661,코스피200/NNG,0.4080239989900135,33.0,112.0,145.0
2662,들어와/VV,0.3462021809612236,9.0,36.0,45.0
2663,교도/NNG,0.1731010904806118,2.0,16.0,18.0
2664,덩달/VV,0.5252722745618565,11.0,29.0,40.0
2665,민원/NNG,0.3590244839597874,7.0,27.0,34.0
2666,안도/NNG,0.5539234895379578,18.0,45.0,63.0
2667,타이거/NNG,0.2443780100902755,3.0,17.0,20.0
2668,직원/NNG,0.5690994755526964,90.0,219.0,309.0
2669,장밋빛/NNG,0.5193032714418354,6.0,16.0,22.0
2670,브리프/NNG,0.6924043619224474,11.0,22.0,33.0
2671,럭셔리/NNG,0.1154007269870745,2.0,24.0,26.0
2672,배당액/NNG,0.4260949919522752,4.0,13.0,17.0
2673,상한가/NNG,0.5035668086708708,16.0,44.0,60.0
2674,수요자/NNG;부담/NNG,0.4260949919522752,4.0,13.0,17.0
2675,분양가/NNG,0.6112259194901604,64.0,145.0,209.0
2676,떠오르/VV,0.507763198743128,22.0,60.0,82.0
2677,관내/NNG,0.6559620270844237,9.0,19.0,28.0
2678,직장/NNG,0.7430680957216508,22.0,41.0,63.0
2679,피봇/NNG,0.4020412424065822,9.0,31.0,40.0
2680,해답/NNG,0.2967447265381916,3.0,14.0,17.0
2681,허브/NNG,0.3797056178284387,17.0,62.0,79.0
2682,개별기업/NNG,0.7599560069880519,45.0,82.0,127.0
2683,정책/NNG;위험/NNG,0.5934894530763833,9.0,21.0,30.0
2684,채권비중/NNG,0.6831723037634813,37.0,75.0,112.0
2685,파고/NNG,0.3956596353842556,8.0,28.0,36.0
2686,교육비/NNG,0.7456662359164816,7.0,13.0,20.0
2687,고객사/NNG,0.2769617447689789,5.0,25.0,30.0
2688,추측/NNG,0.6294585108385884,15.0,33.0,48.0
2689,전세/NNG,0.2891711952344327,90.0,431.0,521.0
2690,스크리닝/NNG,0.5702153568773095,7.0,17.0,24.0
2691,상환기간/NNG,0.2186540090281412,3.0,19.0,22.0
2692,건국/NNG,0.6924043619224473,9.0,18.0,27.0
2693,cac40/NNG,0.7264570354596168,32.0,61.0,93.0
2694,절세/NNG,0.5539234895379577,14.0,35.0,49.0
2695,남향/NNG,0.532618739940344,5.0,13.0,18.0
2696,아문/VV,0.0989149088460639,2.0,28.0,30.0
2697,경력/NNG,0.4103136959540428,16.0,54.0,70.0
2698,회원사/NNG,0.2517834043354354,4.0,22.0,26.0
2699,선고/NNG,0.5539234895379578,10.0,25.0,35.0
2700,자유/NNG,0.7412461633858562,129.0,241.0,370.0
2701,통화신용정책/NNG,0.5874946101160158,14.0,33.0,47.0
2702,내재가치/NNG,0.1731010904806118,2.0,16.0,18.0
2703,생긴/VV,0.7485452561323754,20.0,37.0,57.0
2704,사람/NNG,0.7345507143872918,122.0,230.0,352.0
2705,계신/NNG,0.6462440711276174,7.0,15.0,22.0
2706,매출/NNG;감소/NNG,0.6362634677125191,17.0,37.0,54.0
2707,역rp/NNG,0.4616029079482981,6.0,18.0,24.0
2708,재인/NNG,0.7583476344864899,23.0,42.0,65.0
2709,지방세/NNG,0.4072966834837925,5.0,17.0,22.0
2710,조달액/NNG,0.498531140584162,9.0,25.0,34.0
2711,개장전/NNG,0.7253759982044686,22.0,42.0,64.0
2712,수축국면/NNG,0.2051568479770214,4.0,27.0,31.0
2713,용품/NNG,0.484683053345713,7.0,20.0,27.0
2714,처할/VV,0.4616029079482981,6.0,18.0,24.0
2715,방문/NNG,0.5844971886358321,65.0,154.0,219.0
2716,높/VA;우려/NNG,0.4945745442303194,5.0,14.0,19.0
2717,시청/NNG,0.3462021809612235,7.0,28.0,35.0
2718,금금/NNG,0.5539234895379578,22.0,55.0,77.0
2719,출입/NNG,0.3323540937227746,6.0,25.0,31.0
2720,가려/VV,0.4616029079482982,5.0,15.0,20.0
2721,인턴/NNG,0.2967447265381916,3.0,14.0,17.0
2722,공공기관중장기재무관리계획/NNG,0.2967447265381916,3.0,14.0,17.0
2723,계획/NNG,0.7531855593038747,601.0,1105.0,1706.0
2724,기축통화국/NNG,0.5858806139343785,11.0,26.0,37.0
2725,밸류에이션/NNG,0.7013966263629985,117.0,231.0,348.0
2726,언제든지/MAG,0.5770036349353728,5.0,12.0,17.0
2727,모임/NNG,0.6924043619224473,6.0,12.0,18.0
2728,성장/NNG;약화/NNG,0.4616029079482982,5.0,15.0,20.0
2729,투자신탁/NNG,0.6924043619224473,13.0,26.0,39.0
2730,누르/VV,0.4616029079482981,6.0,18.0,24.0
2731,국간/NNG,0.5770036349353728,5.0,12.0,17.0
2732,증산/NNG,0.5303522772171937,18.0,47.0,65.0
2733,내걸/VV,0.325837346787034,4.0,17.0,21.0
2734,원달러/NNG;급등/NNG,0.7385646527172772,8.0,15.0,23.0
2735,이격도/NNG,0.5101926877323295,7.0,19.0,26.0
2736,경제/NNG;개선/NNG,0.4327527262015295,10.0,32.0,42.0
2737,실업률/NNG;높/VA,0.6924043619224473,6.0,12.0,18.0
2738,마이크로컴퓨터/NNG,0.498531140584162,9.0,25.0,34.0
2739,다가섰/VV,0.5770036349353728,5.0,12.0,17.0
2740,보관/NNG,0.7652890315984944,21.0,38.0,59.0
2741,영한/VA,0.2443780100902755,3.0,17.0,20.0
2742,경제/NNG;우려/NNG,0.5702153568773095,7.0,17.0,24.0
2743,발췌/NNG,0.5275461805123408,8.0,21.0,29.0
2744,마크/NNG,0.4406209575870118,7.0,22.0,29.0
2745,거시경제금융회의/NNG,0.0692404361922447,1.0,20.0,21.0
2746,차압/NNG,0.6462440711276174,7.0,15.0,22.0
2747,수요예측/NNG;성공/NNG,0.4260949919522752,8.0,26.0,34.0
2748,경제/NNG;경기/NNG;개선/NNG,0.5770036349353728,5.0,12.0,17.0
2749,손익계산서/NNG,0.4260949919522752,4.0,13.0,17.0
2750,생산물/NNG,0.6924043619224473,16.0,32.0,48.0
2751,경제학/NNG,0.3981325081054071,23.0,80.0,103.0
2752,슬슬/MAG,0.2769617447689789,3.0,15.0,18.0
2753,투입/NNG,0.6336394160766307,124.0,271.0,395.0
2754,조건/NNG,0.6945524623213792,485.0,967.0,1452.0
2755,환호/NNG,0.5035668086708707,12.0,33.0,45.0
2756,금리/NNG;인하/NNG;늦/VA,0.7456662359164816,7.0,13.0,20.0
2757,중앙/NNG,0.7671242570939343,154.0,278.0,432.0
2758,저렴/NNG,0.5486977962404299,42.0,106.0,148.0
2759,對中/NNG,0.6058538166821413,7.0,16.0,23.0
2760,단지/NNG,0.6884477655686047,87.0,175.0,262.0
2761,팰리스/NNG,0.7456662359164816,7.0,13.0,20.0
2762,사이버/NNG,0.4214635246484461,7.0,23.0,30.0
2763,가격/NNG;인상/NNG,0.6924043619224473,12.0,24.0,36.0
2764,원천/NNG,0.7485452561323754,20.0,37.0,57.0
2765,적정의견/NNG,0.4327527262015295,5.0,16.0,21.0
2766,사실상/MAG,0.7291691952988603,119.0,226.0,345.0
2767,대기자금/NNG,0.7147399865005907,16.0,31.0,47.0
2768,부정/NNG,0.6924043619224471,35.0,70.0,105.0
2769,전세계/NNG,0.6980033190269415,187.0,371.0,558.0
2770,합리/NNG,0.5605178167943621,17.0,42.0,59.0
2771,실적/NNG;감소/NNG,0.7553502130063061,6.0,11.0,17.0
2772,지수/NNG;하락/NNG,0.558782467516361,23.0,57.0,80.0
2773,회계/NNG,0.6726213801532344,68.0,140.0,208.0
2774,고정이하여신/NNG,0.6559620270844237,9.0,19.0,28.0
2775,월급/NNG,0.532618739940344,5.0,13.0,18.0
2776,견본주택/NNG,0.3612544496986681,12.0,46.0,58.0
2777,사기/NNG,0.4425677364865126,31.0,97.0,128.0
2778,컴퍼니/NNG,0.4451170898072875,9.0,28.0,37.0
2779,심상/NNG;않/VX,0.162918673393517,2.0,17.0,19.0
2780,금리/NNG;인하/NNG;압력/NNG,0.7456662359164816,7.0,13.0,20.0
2781,도드프랭크법/NNG,0.6924043619224473,6.0,12.0,18.0
2782,나선다/VV,0.4340445253842206,21.0,67.0,88.0
2783,메우/VV,0.7652890315984944,21.0,38.0,59.0
2784,농금채/NNG,0.7456662359164816,14.0,26.0,40.0
2785,잠재우/VV,0.6924043619224471,7.0,14.0,21.0
2786,비전/NNG,0.6718378957267309,49.0,101.0,150.0
2787,역행/NNG,0.5193032714418354,6.0,16.0,22.0
2788,캠코/NNG,0.4945745442303194,10.0,28.0,38.0
2789,드리/VV,0.3542533944719498,11.0,43.0,54.0
2790,탄도미사일/NNG,0.2596516357209177,3.0,16.0,19.0
2791,엔원/NNG,0.7418618163454792,15.0,28.0,43.0
2792,els/NNG,0.6067222168016093,131.0,299.0,430.0
2793,인적분할/NNG,0.3692823263586386,4.0,15.0,19.0
2794,재정위험국/NNG,0.6924043619224471,40.0,80.0,120.0
2795,영업점/NNG,0.4064112559110016,27.0,92.0,119.0
2796,채권/NNG;가격/NNG;상승/NNG,0.3573699932502953,8.0,31.0,39.0
2797,불완전판매/NNG,0.4308293807517449,14.0,45.0,59.0
2798,되짚/VV,0.6924043619224473,6.0,12.0,18.0
2799,핑크/NNG,0.2637730902561704,4.0,21.0,25.0
2800,국인/NNG,0.7253759982044686,11.0,21.0,32.0
2801,등에/NNG,0.4260949919522752,4.0,13.0,17.0
2802,위험자산/NNG;회피/NNG,0.6924043619224473,8.0,16.0,24.0
2803,서브프라임/NNG,0.6109450252256888,15.0,34.0,49.0
2804,승진/NNG,0.1258917021677177,2.0,22.0,24.0
2805,위치/NNG,0.6712391630863899,111.0,229.0,340.0
2806,금리/NNG;인하/NNG;가능성/NNG;상승/NNG,0.5770036349353728,5.0,12.0,17.0
2807,선순환/NNG,0.7667949132033712,67.0,121.0,188.0
2808,조성/NNG,0.7594112356568777,204.0,372.0,576.0
2809,기준가격/NNG,0.2769617447689789,5.0,25.0,30.0
2810,투자등급/NNG,0.7161779022459648,241.0,466.0,707.0
2811,채무자/NNG,0.747796710876243,27.0,50.0,77.0
2812,자산유동화/NNG,0.473750352894306,13.0,38.0,51.0
2813,gdp/NNG;갭/NNG;마이너스/NNG;확대/NNG,0.3956596353842556,4.0,14.0,18.0
2814,디플레이션/NNG;우려/NNG,0.5641813319368089,11.0,27.0,38.0
2815,인출/NNG,0.4928980203515726,21.0,59.0,80.0
2816,금선물/NNG,0.3956596353842555,12.0,42.0,54.0
2817,점치/VV,0.4767374295203735,21.0,61.0,82.0
2818,지니/NNG,0.6391424879284128,12.0,26.0,38.0
2819,신종자본증권/NNG,0.7548769359304877,145.0,266.0,411.0
2820,부자/NNG,0.7212545436692158,25.0,48.0,73.0
2821,대표지수/NNG,0.3462021809612236,6.0,24.0,30.0
2822,전국인민대표대회/NNG,0.4260949919522752,4.0,13.0,17.0
2823,실적/NNG;우려/NNG,0.4260949919522752,4.0,13.0,17.0
2824,유예/NNG,0.611892226815186,76.0,172.0,248.0
2825,양측/NNG,0.6058538166821413,7.0,16.0,23.0
2826,별도/NNG,0.7435672458083423,109.0,203.0,312.0
2827,결정짓/VV,0.4327527262015295,5.0,16.0,21.0
2828,유로존/NNG;경기/NNG;개선/NNG,0.6391424879284128,6.0,13.0,19.0
2829,물동량/NNG,0.2564460599712767,5.0,27.0,32.0
2830,크레딧/NNG;시장/NNG;강세/NNG,0.7553502130063061,18.0,33.0,51.0
2831,개별종목/NNG,0.6391424879284128,12.0,26.0,38.0
2832,감정가/NNG,0.6391424879284128,6.0,13.0,19.0
2833,시리즈/NNG,0.4116998908728065,11.0,37.0,48.0
2834,통방문/NNG,0.5988362049059004,16.0,37.0,53.0
2835,크레딧/NNG;거래/NNG;증가/NNG,0.532618739940344,5.0,13.0,18.0
2836,제일차/NNG,0.377675106503153,36.0,132.0,168.0
2837,재기/NNG,0.7640323993627005,16.0,29.0,45.0
2838,높/VA;금리/NNG;인상/NNG,0.7180489679195748,14.0,27.0,41.0
2839,실시간/NNG,0.5486977962404299,21.0,53.0,74.0
2840,공단/NNG,0.7456662359164816,14.0,26.0,40.0
2841,눈치/NNG,0.761644798114692,11.0,20.0,31.0
2842,침해/NNG,0.6330554166148089,16.0,35.0,51.0
2843,조속/NNG,0.7253759982044686,11.0,21.0,32.0
2844,수쿠크/NNG,0.0079131927076851,1.0,175.0,176.0
2845,채무보증/NNG,0.6924043619224473,8.0,16.0,24.0
2846,모아/VV,0.5571069578686356,70.0,174.0,244.0
2847,금리/NNG;한계/NNG,0.6462440711276174,7.0,15.0,22.0
2848,용선료/NNG,0.240836299799112,4.0,23.0,27.0
2849,출하비율/NNG,0.153867635982766,2.0,18.0,20.0
2850,근원/NNG;소비자/NNG;물가/NNG;안정/NNG,0.532618739940344,5.0,13.0,18.0
2851,兩難/NNG,0.5539234895379578,6.0,15.0,21.0
2852,빌리/VV,0.7563186107152886,71.0,130.0,201.0
2853,녹색채권/NNG,0.6491290893022943,15.0,32.0,47.0
2854,각광/NNG,0.4480263518321718,11.0,34.0,45.0
2855,발송/NNG,0.7288466967604708,10.0,19.0,29.0
2856,환기/NNG,0.6559620270844237,9.0,19.0,28.0
2857,마이너스금리/NNG;확대/NNG,0.1846411631793193,2.0,15.0,17.0
2858,선보이/VV,0.4480263518321718,11.0,34.0,45.0
2859,여정/NNG,0.1457693393520941,4.0,38.0,42.0
2860,출자전환/NNG,0.6924043619224473,17.0,34.0,51.0
2861,퀄컴/NNG,0.7553502130063061,6.0,11.0,17.0
2862,동강/NNG,0.6462440711276174,7.0,15.0,22.0
2863,주도주/NNG,0.4327527262015295,5.0,16.0,21.0
2864,만들/VV,0.7100577309233027,181.0,353.0,534.0
2865,산업단지/NNG,0.4103136959540428,16.0,54.0,70.0
2866,도루/NNG,0.6462440711276174,7.0,15.0,22.0
2867,글로벌/NNG;경기/NNG;둔화/NNG;우려/NNG,0.7162803744025317,15.0,29.0,44.0
2868,신용위험/NNG;확대/NNG,0.6924043619224474,11.0,22.0,33.0
2869,가상/NNG,0.600762608138594,118.0,272.0,390.0
2870,대별/NNG,0.761644798114692,11.0,20.0,31.0
2871,증시/NNG,0.7548321401578792,1457.0,2673.0,4130.0
2872,잇달/VV,0.5539234895379578,10.0,25.0,35.0
2873,국고채/NNG;금리/NNG;인상/NNG,0.6462440711276174,7.0,15.0,22.0
2874,협약/NNG,0.3462021809612236,53.0,212.0,265.0
2875,대출심사/NNG,0.230801453974149,7.0,42.0,49.0
2876,돌봄/VV,0.3147292554192942,10.0,44.0,54.0
2877,제휴/NNG,0.1880604439789363,11.0,81.0,92.0
2878,경제/NNG;살/VV,0.3692823263586386,4.0,15.0,19.0
2879,진작/NNG;효과/NNG,0.3956596353842555,6.0,21.0,27.0
2880,수입/NNG;물가/NNG;하락/NNG,0.7385646527172772,8.0,15.0,23.0
2881,정책/NNG;모멘텀/NNG,0.4945745442303194,5.0,14.0,19.0
2882,실망매물/NNG,0.5702153568773095,7.0,17.0,24.0
2883,지체/NNG,0.6924043619224473,6.0,12.0,18.0
2884,상인/NNG,0.4196390072257256,20.0,66.0,86.0
2885,분할상환대출/NNG,0.5539234895379578,8.0,20.0,28.0
2886,우량기업/NNG,0.7665905435569951,31.0,56.0,87.0
2887,사이트/NNG,0.5741889830576391,17.0,41.0,58.0
2888,증거금/NNG,0.486554416486044,13.0,37.0,50.0
2889,비화/NNG,0.3462021809612235,5.0,20.0,25.0
2890,문책/NNG,0.076933817991383,1.0,18.0,19.0
2891,경기/NNG;둔화/NNG,0.7313034833787645,47.0,89.0,136.0
2892,생산/NNG;확대/NNG,0.5830773574083766,8.0,19.0,27.0
2893,활용도/NNG,0.5858806139343785,11.0,26.0,37.0
2894,화화/NNG,0.2769617447689789,5.0,25.0,30.0
2895,반환/NNG,0.2130474959761376,10.0,65.0,75.0
2896,대입/NNG,0.4816725995982241,8.0,23.0,31.0
2897,번호/NNG,0.4260949919522752,12.0,39.0,51.0
2898,형태/NNG,0.6182938033068948,146.0,327.0,473.0
2899,랠리/NNG,0.4915216149449471,115.0,324.0,439.0
2900,투자심리/NNG;저하/NNG,0.488756020180551,6.0,17.0,23.0
2901,지지력/NNG,0.7225088993973362,12.0,23.0,35.0
2902,실적/NNG;개선/NNG,0.6581269182629201,48.0,101.0,149.0
2903,수정치/NNG,0.5641813319368089,11.0,27.0,38.0
2904,상동/NNG,0.611892226815186,19.0,43.0,62.0
2905,정원/NNG,0.6559620270844237,18.0,38.0,56.0
2906,정전/NNG,0.5770036349353728,5.0,12.0,17.0
2907,혜택/NNG,0.5195651490371161,248.0,661.0,909.0
2908,총요소생산성/NNG,0.3692823263586386,8.0,30.0,38.0
2909,만나/VV,0.3797056178284387,17.0,62.0,79.0
2910,사용액/NNG,0.651674693574068,8.0,17.0,25.0
2911,미/NNG;금리/NNG;인상/NNG;우려/NNG,0.5934894530763833,6.0,14.0,20.0
2912,주식비중/NNG,0.4793568659463096,9.0,26.0,35.0
2913,영업현금흐름/NNG,0.740156386882616,31.0,58.0,89.0
2914,목돈/NNG,0.5796873727722814,18.0,43.0,61.0
2915,특정지역/NNG,0.5770036349353728,5.0,12.0,17.0
2916,재택근무/NNG,0.3147292554192942,5.0,22.0,27.0
2917,주시/NNG,0.6785562746839983,98.0,200.0,298.0
2918,눈덩이/NNG,0.7456662359164816,7.0,13.0,20.0
2919,운송장/NNG,0.7594112356568775,17.0,31.0,48.0
2920,고개/NNG,0.7270245800185696,21.0,40.0,61.0
2921,레버리지etf/NNG,0.2967447265381916,3.0,14.0,17.0
2922,활로/NNG,0.2186540090281412,3.0,19.0,22.0
2923,속보/NNG,0.6924043619224473,19.0,38.0,57.0
2924,고급/NNG,0.2186540090281412,6.0,38.0,44.0
2925,행계/NNG,0.2273566561536394,11.0,67.0,78.0
2926,판매/NNG;부진/NNG,0.6391424879284128,6.0,13.0,19.0
2927,총회/NNG,0.6058538166821413,14.0,32.0,46.0
2928,책정/NNG,0.5193032714418354,30.0,80.0,110.0
2929,보호예수/NNG,0.1731010904806118,2.0,16.0,18.0
2930,하락/NNG;우위/NNG,0.3590244839597874,7.0,27.0,34.0
2931,브로커리지/NNG,0.6462440711276174,7.0,15.0,22.0
2932,금리/NNG;높/VA,0.7133863122837336,51.0,99.0,150.0
2933,담겼/VV,0.2472872721151597,5.0,28.0,33.0
2934,응찰/NNG,0.7228875728246933,83.0,159.0,242.0
2935,효력/NNG,0.6924043619224473,12.0,24.0,36.0
2936,카리카/NNG,0.5770036349353728,5.0,12.0,17.0
2937,리플/NNG,0.1093270045140706,3.0,38.0,41.0
2938,며칠/NNG,0.6093158384917536,11.0,25.0,36.0
2939,과하/VA,0.3612544496986681,6.0,23.0,29.0
2940,긴축/NNG;강도/NNG;완화/NNG,0.2769617447689789,3.0,15.0,18.0
2941,모집액/NNG,0.4747915624611066,12.0,35.0,47.0
2942,공정가격/NNG,0.6924043619224474,11.0,22.0,33.0
2943,부지/NNG,0.6750942528743861,39.0,80.0,119.0
2944,사익/NNG,0.3462021809612236,4.0,16.0,20.0
2945,머지않/VA,0.6685283494423628,14.0,29.0,43.0
2946,유치/NNG,0.6549770991158285,70.0,148.0,218.0
2947,담합/NNG,0.1221890050451377,3.0,34.0,37.0
2948,긴급자금/NNG,0.6058538166821413,7.0,16.0,23.0
2949,비판/NNG,0.6262510789362261,71.0,157.0,228.0
2950,마인드/NNG,0.2077213085767341,3.0,20.0,23.0
2951,기업/NNG;펀더멘털/NNG;개선/NNG,0.7553502130063061,6.0,11.0,17.0
2952,신용스프레드/NNG;저점/NNG,0.4327527262015295,5.0,16.0,21.0
2953,일임/NNG,0.1846411631793193,4.0,30.0,34.0
2954,인력/NNG,0.6114739819574858,68.0,154.0,222.0
2955,선보인/VV,0.6154705439310643,8.0,18.0,26.0
2956,미흡/NNG,0.7640323993627004,80.0,145.0,225.0
2957,우려/NNG;해소/NNG,0.507763198743128,11.0,30.0,41.0
